,fighter_id,fighter,peak_elo,current_elo,fights,win_streak,weight_class,last_fight_date
2511,rafael_cerqueira,Rafael Cerqueira,776.2,723.8,4,0,Light Heavyweight,2025-11-22
2512,marcelo_aguiar,Marcelo Aguiar,776.2,776.2,1,0,,2000-06-09
2513,rhys_mckee,Rhys Mckee,776.2,741.5,6,0,Welterweight,2025-09-06
2514,val_woodburn,Val Woodburn,776.1,757.9,2,0,Welterweight,2024-02-17
2515,antonio_trocoli,Antonio Trocoli,776.1,723.8,4,0,Middleweight,2026-03-21
2516,david_velasquez,David Velasquez,776.1,776.1,1,0,,2000-03-10
2517,tim_williams,Tim Williams,776.1,757.3,2,0,,2018-08-25
2518,daniel_frunza,Daniel Frunza,776.0,759.2,2,0,Welterweight,2025-11-01
2519,denys_bondar,Denys Bondar,776.0,739.8,3,0,Flyweight,2024-02-24
2520,cj_keith,Cj Keith,776.0,757.3,2,0,,2013-01-19
2521,zarrukh_adashev,Zarrukh Adashev,775.8,755.6,4,0,Flyweight,2022-06-04
2522,kelly_faszholz,Kelly Faszholz,775.7,762.1,2,0,,2016-10-01
2523,joao_pierini,Joao Pierini,775.6,775.6,1,0,,2002-06-22
2524,shannon_ross,Shannon Ross,775.5,733.4,3,0,Flyweight,2023-12-09
2525,yuneisy_duben,Yuneisy Duben,775.5,775.5,1,0,Women's Flyweight,2025-03-15
2526,connor_matthews,Connor Matthews,775.5,733.6,3,0,Featherweight,2025-05-17
2527,cody_east,Cody East,775.4,752.7,2,0,,2016-10-01
2528,solomon_hutcherson,Solomon Hutcherson,775.4,775.4,1,0,,2006-06-24
2529,charlie_valencia,Charlie Valencia,775.4,775.4,1,0,,2011-04-30
2530,jp_buys,Jp Buys,775.4,724.5,4,0,Bantamweight,2023-08-12
2531,rashad_coulter,Rashad Coulter,775.3,750.1,4,1,,2018-11-24
2532,wendell_oliveira_marques,Wendell Oliveira Marques,775.3,752.5,2,0,,2015-05-30
2533,danilo_belluardo,Danilo Belluardo,775.3,752.5,2,0,,2019-09-28
2534,ricky_rainey,Ricky Rainey,775.3,759.8,2,0,,2018-11-30
2535,tony_petarra,Tony Petarra,775.3,775.3,1,0,,1999-05-07
2536,edward_faaloloto,Edward Faaloloto,775.2,760.5,2,0,,2011-11-05
2537,kailin_curran,Kailin Curran,775.2,713.7,7,0,,2017-11-25
2538,boston_salmon,Boston Salmon,775.2,752.7,2,0,,2019-10-18
2539,austin_arnett,Austin Arnett,775.2,759.5,4,0,,2019-02-09
2540,bubba_bush,Bubba Bush,775.2,775.2,1,0,,2015-10-24
2541,liang_na,Liang Na,775.2,720.0,4,0,Women's Flyweight,2024-04-27
2542,brian_geraghty,Brian Geraghty,775.2,775.2,1,0,,2007-06-23
2543,brandon_jenkins,Brandon Jenkins,775.2,759.0,2,0,Lightweight,2022-04-16
2544,nate_schroeder,Nate Schroeder,775.1,775.1,1,0,,2000-06-09
2545,steve_judson,Steve Judson,775.1,752.4,2,0,,2000-03-10
2546,ansar_chalangov,Ansar Chalangov,775.1,757.6,2,0,,2006-04-06
2547,heman_gipson,Heman Gipson,775.1,775.1,1,0,,1995-07-14
2548,ivan_serati,Ivan Serati,775.1,775.1,1,0,,2009-01-17
2549,dieusel_berto,Dieusel Berto,775.1,775.1,1,0,,1996-07-12
2550,jamie_siraj,Jamie Siraj,775.1,775.1,1,0,Bantamweight,2026-04-18
2551,jesse_forbes,Jesse Forbes,775.0,745.0,3,0,,2010-05-29
2552,steve_montgomery,Steve Montgomery,775.0,759.6,2,0,,2015-11-14
2553,andy_anderson,Andy Anderson,775.0,775.0,1,0,,1995-04-07
2554,bentley_syler,Bentley Syler,775.0,775.0,1,0,,2015-03-21
2555,asbel_cancio,Asbel Cancio,775.0,775.0,1,0,,1995-04-07
2556,joey_gilbert,Joey Gilbert,775.0,775.0,1,0,,2001-05-04
2557,danillo_villefort,Danillo Villefort,775.0,775.0,1,0,,2009-08-08
2558,marcus_jones,Marcus Jones,775.0,775.0,1,0,,2009-12-05
2559,rolles_gracie,Rolles Gracie,775.0,775.0,1,0,,2010-02-06
2560,darrill_schoonover,Darrill Schoonover,775.0,775.0,1,0,,2009-12-05
2561,aalon_cruz,Aalon Cruz,775.0,752.3,2,0,,2021-03-06
2562,mike_lullo,Mike Lullo,775.0,756.8,2,0,,2011-09-17
2563,jamie_yager,Jamie Yager,775.0,775.0,1,0,,2010-06-19
2564,eugenio_tadeu,Eugenio Tadeu,775.0,775.0,1,0,,1998-03-13
2565,tom_egan,Tom Egan,775.0,775.0,1,0,,2009-01-17
2566,paulo_santos,Paulo Santos,775.0,775.0,1,0,,1998-10-16
2567,jeremy_larsen,Jeremy Larsen,775.0,731.7,3,0,,2013-10-19
2568,bristol_marunde,Bristol Marunde,775.0,752.3,2,0,,2013-08-03
2569,jimmy_quinlan,Jimmy Quinlan,775.0,775.0,1,0,,2013-04-13
2570,ariel_beck,Ariel Beck,775.0,775.0,1,0,,2017-12-01
2571,josh_stuart,Josh Stuart,775.0,775.0,1,0,,1998-03-13
2572,delson_heleno,Delson Heleno,775.0,775.0,1,0,,2012-06-23
2573,dylan_budka,Dylan Budka,775.0,747.1,3,0,Middleweight,2025-02-15
2574,adriano_santos,Adriano Santos,775.0,775.0,1,0,,1998-10-16
2575,jermaine_andre,Jermaine Andre,775.0,775.0,1,0,,2000-03-10
2576,joseph_sandoval,Joseph Sandoval,775.0,752.3,2,0,,2012-01-20
2577,masutatsu_yano,Masutatsu Yano,775.0,775.0,1,0,,1999-11-19
2578,dan_stittgen,Dan Stittgen,775.0,761.4,2,0,,2012-07-11
2579,suman_mokhtarian,Suman Mokhtarian,775.0,757.1,2,0,,2019-12-21
2580,chris_condo,Chris Condo,775.0,775.0,1,0,,1999-05-07
2581,john_cofer,John Cofer,775.0,754.1,2,0,,2012-12-15
2582,wagner_campos,Wagner Campos,775.0,775.0,1,0,,2012-06-23
2583,david_roberts,David Roberts,775.0,775.0,1,0,,1999-05-07
2584,fredson_paixao,Fredson Paixao,775.0,775.0,1,0,,2010-12-04
2585,joey_roberts,Joey Roberts,775.0,775.0,1,0,,1999-03-05
2586,alexandre_dantas,Alexandre Dantas,775.0,753.4,2,0,,2003-02-28
2587,manolo_zecchini,Manolo Zecchini,775.0,752.3,2,0,Featherweight,2026-04-04
2588,oli_thompson,Oli Thompson,775.0,755.7,2,0,,2012-08-04
2589,te_edwards,Te Edwards,775.0,762.0,2,0,,2019-01-19
2590,jon_olav_einemo,Jon Olav Einemo,775.0,760.1,2,0,,2012-01-28
2591,byron_bloodworth,Byron Bloodworth,775.0,755.0,2,0,,2012-12-29
2592,dequan_townsend,Dequan Townsend,775.0,724.6,4,0,,2020-10-03
2593,lowell_anderson,Lowell Anderson,775.0,775.0,1,0,,1999-09-24
2594,luis_ramos,Luis Ramos,775.0,758.3,2,0,,2012-06-22
2595,vinicius_moreira,Vinicius Moreira,775.0,722.5,4,0,,2021-01-20
2596,josh_bryant,Josh Bryant,775.0,775.0,1,0,,2010-06-19
2597,chris_sanford,Chris Sanford,775.0,775.0,1,0,,2005-04-09
2598,wes_albritton,Wes Albritton,775.0,775.0,1,0,,1997-05-30
2599,yusaku_kinoshita,Yusaku Kinoshita,775.0,752.3,2,0,Welterweight,2023-08-26
2600,cale_yarbrough,Cale Yarbrough,775.0,775.0,1,0,,2008-07-19
2601,brodie_farber,Brodie Farber,775.0,760.7,2,0,,2008-12-10
2602,james_giboo,James Giboo,775.0,775.0,1,0,,2008-07-19
2603,jason_thacker,Jason Thacker,775.0,775.0,1,0,,2005-04-09
2604,nandor_guelmino,Nandor Guelmino,775.0,775.0,1,0,,2013-09-21
2605,garett_whiteley,Garett Whiteley,775.0,740.3,3,0,,2014-12-13
2606,michel_quinones,Michel Quinones,775.0,760.5,2,0,,2017-11-11
2607,gerald_strebendt,Gerald Strebendt,775.0,775.0,1,0,,2003-09-26
2608,ben_wall,Ben Wall,775.0,755.3,2,0,,2014-05-10
2609,toshiomi_kazama,Toshiomi Kazama,775.0,753.6,4,0,Bantamweight,2025-08-09
2610,houston_dorr,Houston Dorr,775.0,775.0,1,0,,1997-10-17
2611,todd_butler,Todd Butler,775.0,775.0,1,0,,1997-07-27
2612,sean_alvarez,Sean Alvarez,775.0,775.0,1,0,,2003-04-25
2613,sheila_gaff,Sheila Gaff,775.0,752.3,2,0,,2013-08-03
2614,ulysses_gomez,Ulysses Gomez,775.0,756.9,2,0,,2013-02-16
2615,jessica_rakoczy,Jessica Rakoczy,775.0,757.6,2,0,,2015-04-25
2616,robert_valentin,Robert Valentin,775.0,764.1,4,1,Middleweight,2026-04-18
2617,tim_mckenzie,Tim Mckenzie,775.0,775.0,1,0,,2009-04-01
2618,anthony_ivy,Anthony Ivy,775.0,761.7,2,0,,2020-09-12
2619,manuel_rodriguez,Manuel Rodriguez,775.0,775.0,1,0,,2012-12-14
2620,jared_rollins,Jared Rollins,775.0,775.0,1,0,,2007-12-08
2621,richie_hightower,Richie Hightower,775.0,775.0,1,0,,2007-12-08
2622,victoria_leonardo,Victoria Leonardo,775.0,733.1,5,0,Women's Flyweight,2024-08-24
2623,lodune_sincaid,Lodune Sincaid,775.0,775.0,1,0,,2005-04-09
2624,alex_schoenauer,Alex Schoenauer,775.0,775.0,1,0,,2005-04-09
2625,josh_rafferty,Josh Rafferty,775.0,775.0,1,0,,2005-04-09
2626,moti_horenstein,Moti Horenstein,775.0,752.3,2,0,,1997-07-27
2627,scott_fiedler,Scott Fiedler,775.0,775.0,1,0,,1996-07-12
2628,feng_xiaocan,Feng Xiaocan,775.0,775.0,1,0,Women's Strawweight,2024-11-23
2629,dave_berry,Dave Berry,775.0,775.0,1,0,,1996-09-20
2630,kiru_sahota,Kiru Sahota,775.0,775.0,1,0,Flyweight,2024-11-23
2631,albert_cheng,Albert Cheng,775.0,775.0,1,0,,2014-03-01
2632,brad_morris,Brad Morris,775.0,752.3,2,0,,2008-09-17
2633,joe_veres,Joe Veres,775.0,752.3,2,0,,2008-01-23
2634,victor_rodriguez,Victor Rodriguez,775.0,753.8,2,0,,2021-05-22
2635,wade_shipp,Wade Shipp,775.0,775.0,1,0,,2004-04-02
2636,james_bochnovic,James Bochnovic,775.0,754.3,2,0,,2018-05-12
2637,jack_may,Jack May,775.0,757.4,2,0,,2014-08-16
2638,saeed_hosseini,Saeed Hosseini,775.0,775.0,1,0,,1997-05-30
2639,jackie_lee,Jackie Lee,775.0,775.0,1,0,,1997-02-07
2640,charlie_ward,Charlie Ward,775.0,752.3,2,0,,2017-07-16
2641,fabiano_scherner,Fabiano Scherner,775.0,753.6,2,0,,2006-05-27
2642,zane_frazier,Zane Frazier,775.0,775.0,1,0,,1996-05-17
2643,matt_andersen,Matt Andersen,775.0,775.0,1,0,,1996-05-17
2644,vernon_ramos_ho,Vernon Ramos Ho,775.0,775.0,1,0,,2015-11-21
2645,cesar_arzamendia,Cesar Arzamendia,775.0,752.6,2,0,,2016-07-30
2646,martin_svensson,Martin Svensson,775.0,775.0,1,0,,2016-02-27
2647,josh_shockley,Josh Shockley,775.0,758.4,2,0,,2015-02-22
2648,richardson_moreira,Richardson Moreira,775.0,764.1,2,0,,2015-01-31
2649,steven_koslow,Steven Koslow,775.0,775.0,1,0,Bantamweight,2022-12-10
2650,matt_van_buren,Matt Van Buren,775.0,752.9,2,0,,2015-01-18
2651,louis_cosce,Louis Cosce,775.0,761.6,2,0,Welterweight,2022-09-17
2652,kristof_midoux,Kristof Midoux,775.0,775.0,1,0,,2006-08-17
2653,icho_larenas,Icho Larenas,775.0,775.0,1,0,,2006-03-04
2654,sherman_pendergarst,Sherman Pendergarst,775.0,775.0,1,0,,2006-11-18
2655,andy_wang,Andy Wang,775.0,775.0,1,0,,2007-06-23
2656,thomas_ramirez,Thomas Ramirez,775.0,775.0,1,0,,1996-02-16
2657,keith_mielke,Keith Mielke,775.0,775.0,1,0,,1996-02-16
2658,paul_herrera,Paul Herrera,775.0,775.0,1,0,,1996-02-16
2659,micheal_gillmore,Micheal Gillmore,775.0,756.1,2,0,Welterweight,2022-02-26
2660,roger_zapata,Roger Zapata,775.0,775.0,1,0,,2015-09-26
2661,elisha_ellison,Elisha Ellison,775.0,775.0,1,0,Heavyweight,2025-09-27
2662,sean_gannon,Sean Gannon,775.0,775.0,1,0,,2005-10-07
2663,daniel_jolly,Daniel Jolly,775.0,752.5,2,0,,2017-02-04
2664,max_gimenis,Max Gimenis,775.0,775.0,1,0,Heavyweight,2025-11-08
2665,brogan_walker,Brogan Walker,775.0,743.7,3,0,Women's Flyweight,2025-10-04
2666,edilberto_de_oliveira,Edilberto De Oliveira,775.0,755.2,2,0,,2007-09-19
2667,collin_anglin,Collin Anglin,775.0,754.6,2,0,Featherweight,2021-11-13
2668,kerry_schall,Kerry Schall,775.0,775.0,1,0,,2005-11-05
2669,mario_neto,Mario Neto,775.0,775.0,1,0,,2006-09-23
2670,francesco_maturi,Francesco Maturi,775.0,775.0,1,0,,1995-09-08
2671,sammy_morgan,Sammy Morgan,775.0,756.8,2,0,,2006-08-17
2672,rodrigo_sezinando,Rodrigo Sezinando,775.0,775.0,1,0,Welterweight,2025-09-13
2673,jason_fairn,Jason Fairn,775.0,775.0,1,0,,1994-12-16
2674,jack_mcglaughlin,Jack Mcglaughlin,775.0,775.0,1,0,,1995-07-14
2675,josh_haynes,Josh Haynes,775.0,738.9,3,0,,2007-04-07
2676,christophe_leninger,Christophe Leninger,775.0,759.2,2,0,,1997-05-30
2677,emmanuel_yarborough,Emmanuel Yarborough,775.0,775.0,1,0,,1994-09-09
2678,roland_payne,Roland Payne,775.0,775.0,1,0,,1994-09-09
2679,john_matua,John Matua,775.0,775.0,1,0,,1995-07-14
2680,david_levicki,David Levicki,775.0,775.0,1,0,,1994-03-11
2681,robert_lucarelli,Robert Lucarelli,775.0,775.0,1,0,,1994-03-11
2682,sebastian_szalay,Sebastian Szalay,775.0,775.0,1,0,Featherweight,2026-01-31
2683,eldo_xavier_dias,Eldo Xavier Dias,775.0,775.0,1,0,,1994-12-16
